#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,,cwnd_(Bytes),Last_Router_Ocupation_Ack_Arriaval(Packets),Last_Router_Ocupation_Packet_Sent(Packets),Network_Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms),Last_Router_Ocupation_Router_Arrival(Packets),Last_Router_Ocupation_Router_Arrival_ewma(Packets),Network_Situation_Router_Arrival,Measure_Time
98355281,0.119687523103083,0.127226323201294,0.705972434915773,,0.00287575735067856,0.41827,0.77,1,1158030,1157569,461,0.77,0.782549,2,1157615
219120641,0.083191760800869,0.115319728566817,0.69218989280245,,0.00314909330135925,0.0690752,0.03,1,2843025,2842573,452,0.04,0.0372808,1,2842613
327884061,0.143881924527086,0.160407362607348,0.704441041347626,,0.00255902295130673,0.794153,0.79,2,4330066,4329606,460,0.79,0.784797,2,4329680
191196681,0.0669040636782572,0.0605527985782747,0.701378254211332,,0.00375667158303534,0.0346451,0.01,1,2476457,2475999,458,0.04,0.0344351,1,2476045
331260321,0.131895618612886,0.116736310395834,0.712098009188361,,0.00251700391541016,0.0242241,0,1,4365275,4364810,465,0.07,0.0711444,1,4364886
253173681,0.0512938674228997,0.0521693016590342,0.64624808575804,,0.00453200768226818,0.06899,0.05,1,3314586,3314164,422,0.03,0.0213945,1,3314207
58169921,0.155218595446299,0.0562292709401194,0.885145482388974,,0.00403393355474677,0.917211,0.91,2,866850,866272,578,0.92,0.909181,2,866394
127998381,0.0568768991918897,0.0525896470872013,0.702909647779479,,0.00394246787559819,0.909896,0.73,2,1575100,1574641,459,0.76,0.758749,2,1574651
97853041,0.0416136046117071,0.0380614803962953,0.66156202143951,,0.00448542597328184,0.2508,0.23,1,1150847,1150415,432,0.19,0.200584,1,1150468
111736461,0.070037742144004,0.0714525151554923,0.77947932618683,,0.00407563426461382,0.060267,1,1,1532311,1531802,509,0.94,0.9472,2,1531846
144790861,0.0621657280101303,0.063017583563607,0.750382848392037,,0.00305688486147512,0.917601,0.81,2,1986324,1985834,490,0.78,0.779973,2,1985875
345979261,0.064739814265431,0.0683809783938903,0.768759571209801,,0.00409399106564944,0.0849864,0.85,1,4544264,4543762,502,0.9,0.906972,2,4543809
7078241,0.00270105605968984,0.000384282628205356,0.658499234303216,,0.405422153369481,0.00123584,0.16,1,55464,55034,430,0.11,0.0779992,1,55057
37549161,0.0691119127551765,0.0795811444037303,0.754977029096478,,0.00399647719193998,0.412542,0.73,1,427053,426560,493,0.76,0.765439,2,426605
204707201,0.0812153690711565,0.0798461216483216,0.790199081163859,,0.00398438080281825,0.0261299,1,1,2882089,2881573,516,0.92,0.930184,2,2881624
684981,0.00379129409489941,0.000695283263157521,0.656967840735069,,0.0391944229279628,0.0963645,0.04,1,34313,33884,429,0.01,0.0100026,1,33894
220732921,0.0661003133488902,0.0708856695907574,0.747320061255743,,0.00490497968018845,0.938654,0.77,2,3032784,3032296,488,0.78,0.77238,2,3032335
332791861,0.0482868175467796,0.0330366676007676,0.695252679938744,,0.00403181138121664,0.244143,0.07,1,4389618,4389164,454,0.08,0.0771301,1,4389204
304881721,0.0825633569466586,0.133814040601466,0.715160796324655,,0.0026207782010335,0.0380523,0.77,1,3955248,3954781,467,0.77,0.780842,2,3954812
142667741,0.0654195898977683,0.0669063995374427,0.647779479326187,,0.00258173020807911,0.210052,0.07,1,1800237,1799814,423,0.07,0.0579758,1,1799901
175028601,0.614800759013283,0.651822738381972,0.738131699846861,,0.00263361735089078,0.442,0.73,1,2348426,2347944,482,0.73,0.772688,2,2348083
82654401,0.0295207638661149,0.0615965677110861,0.704441041347626,,0.00376696412465647,0.901079,0.73,2,1061848,1061388,460,0.76,0.756462,2,1061400
1263421,0.00442663598261321,0.00248530564610817,0.653905053598775,,0.071727343144849,0.094368,0.02,1,36412,35985,427,0,0.0000259522,1,35995
225919861,0.0455771932052767,0.0432115100155723,0.686064318529862,,0.004717379540125,0.0914653,0.03,1,2939652,2939204,448,0.04,0.0433607,1,2939240
8183561,0.0067099693475405,0.0114332005491095,0.64624808575804,,0.468938807126259,0.00166592,0.14,1,59258,58836,422,0,0.000000173302,1,58846
335529361,0.2251467697388,0.211561450244935,0.649310872894334,,0.00200938000700317,0.033346,0.09,1,4436280,4435856,424,0.05,0.0540742,1,4435952
2611241,0.00680778424611442,0.0128877553554136,0.64624808575804,,0.14856700232378,0.025148,0.16,1,40768,40346,422,0,2.2E-15,1,40356
291641761,0.0659484727795923,0.0587660644671545,0.653905053598775,,0.00421771378245599,0.23825,0.05,1,3823880,3823453,427,0.01,0.0483734,1,3823500
333604301,0.0672172230046993,0.0643375036802395,0.759571209800919,,0.00491124009210233,0.051186,0.63,1,4365028,4364532,496,0.76,0.760346,2,4364580
299097981,0.0493472372030247,0.0463362550592208,0.650842266462481,,0.00447375401886612,0.24743,0.03,1,3918961,3918536,425,0.03,0.0488894,1,3918578
137454081,0.0937019337398844,0.0920552940467027,0.719754977029096,,0.00340492132041637,0.0611742,0.03,1,1723210,1722740,470,0.06,0.0540013,1,1722797
5599581,0.00609688224488983,0.0141407926615137,0.647779479326187,,0.320681642137878,0.0879648,0.1,1,50681,50258,423,0,0.00000122809,1,50268
262860741,0.106064334147826,0.096389108619387,0.702909647779479,,0.00239423617669217,0.925027,0.73,2,3592493,3592034,459,0.76,0.756165,2,3592044
335818441,0.0728298267197698,0.0674888528649113,0.647779479326187,,0.00296159926997231,0.0188129,0.09,1,4442238,4441815,423,0.05,0.0436451,1,4441847
250752681,0.632905993437303,0.621738775712902,0.742725880551302,,0.00232378001549187,0.41032,0.91,1,3511574,3511089,485,0.86,0.916,2,3511155
289037441,0.0514155673548463,0.0480717318586362,0.704441041347626,,0.0033186549664166,0.909877,0.77,2,3965285,3964825,460,0.78,0.778857,2,3964835
80638181,0.0857760834990437,0.0683596950810717,0.791730474732006,,0.00368886813874771,0.0435368,0.91,1,914701,914184,517,0.78,0.7936,2,914252
234990841,0.0472682914808152,0.0441619872938623,0.649310872894334,,0.00324193839330242,0.0756177,0.11,1,3069337,3068913,424,0.07,0.0647219,1,3068950
310372101,0.058804762599829,0.0531616361192007,0.650842266462481,,0.00454760565771463,0.0450197,0.05,1,4076777,4076352,425,0.07,0.0711687,1,4076386
3319281,0.0127488450828109,0.0159329008091206,0.649310872894334,,0.189155693261038,0.00062047,0,1,43103,42679,424,0,0.0000100925,1,42689
35778941,0.0518748803378784,0.0524220409987549,0.725880551301685,,0.00453911696359411,0.0300217,0.99,1,324620,324146,474,0.89,0.930596,2,324194
8732901,0.00492934010960576,0.00613117260411974,0.650842266462481,,0.500697134004648,0.00140227,0.08,1,61018,60593,425,0,0.000000173318,1,60603
103799621,0.0576230221391512,0.0542101939973963,0.650842266462481,,0.00330019205670448,0.0904894,0.13,1,1241511,1241086,425,0.09,0.0858668,1,1241239
145323481,0.0605038225531584,0.0606423658530529,0.664624808575804,,0.00391785066264868,0.244008,0.19,1,1841528,1841094,434,0.21,0.232783,1,1841169
160864441,0.100747639457317,0.0637296877383288,0.796324655436447,,0.00310463376590304,0.942281,0.77,2,2018737,2018217,520,0.8,0.781374,2,2018287
310045061,0.0589628587731055,0.0538982161036639,0.669218989280245,,0.0039180628800017,0.444572,0.27,1,4072797,4072360,437,0.23,0.263226,1,4072406
162900101,0.0652922030531139,0.0599345183408948,0.754977029096478,,0.00495081862843925,0.918509,0.77,2,2305625,2305132,493,0.78,0.776105,2,2305176
117837801,0.0522117351339363,0.0473919073750226,0.753445635528331,,0.00496726547329775,0.41344,0.81,1,1620510,1620018,492,0.76,0.769207,2,1620062
81017781,0.0270272422075079,0.02538939594411,0.647779479326187,,0.00444913680591662,0.269924,0.03,1,919058,918635,423,0.01,0.0208573,1,918672
189069421,0.165060745705907,0.160233548885996,0.751914241960184,,0.00257483314410619,0.267568,0.75,1,2559791,2559300,491,0.73,0.776478,2,2559380
40545121,0.0758025655558862,0.0606517659828811,0.713629402756508,,0.00460458601699861,0.0566232,0.05,1,352041,351575,466,0.02,0.0206974,1,351630
187928421,0.0779670045324694,0.0731142098038033,0.767228177641654,,0.00224483516017105,0.257311,0.97,1,2362985,2362484,501,0.87,0.921508,2,2362627
81673281,0.0427392342003348,0.0332477271195519,0.750382848392037,,0.00488545568371126,0.0309355,0.91,1,1049675,1049185,490,0.78,0.798233,2,1049226
10393761,0.00397333217067562,0.00392272738559333,0.650842266462481,,0.596591789310612,0.0154322,0.06,1,66605,66180,425,0,0.000000187736,1,66202
63291881,0.0592327975629683,0.0587618078045908,0.730474732006126,,0.00323122141697527,0.0327726,1,1,786281,785804,477,0.93,0.946019,2,785853
141217181,0.0571553683508143,0.0556829992444424,0.715160796324655,,0.00294005920864149,0.929108,0.79,2,1735345,1734878,467,0.81,0.779449,2,1734978
6334021,0.0127797060624385,0.00956883555448351,0.670750382848392,,0.363129357087529,0.0733494,0.26,1,53183,52745,438,0.06,0.0640351,1,52770
234923681,0.0608702492952967,0.0853920208860243,0.718223583460949,,0.0030680262725083,0.0986296,0.25,1,3068337,3067868,469,0.2,0.242862,1,3067917
213693821,0.0492259163985919,0.0504228284813292,0.64624808575804,,0.00412656642933693,0.0857012,0.05,1,2774691,2774269,422,0.05,0.0406201,1,2774312
265645281,0.0727007338013031,0.0656187591119183,0.704441041347626,,0.00354211983913925,0.795491,0.79,2,3652739,3652279,460,0.79,0.783091,2,3652338
165551001,0.0902823931286929,0.0961941889461568,0.768759571209801,,0.0034463037042539,0.938609,0.77,2,2064004,2063502,502,0.8,0.79391,2,2063554
283744621,0.0875767496260855,0.0856789908871949,0.64624808575804,,0.00360111626327685,0.0403563,0.03,1,3725142,3724720,422,0.01,0.00878262,1,3724762
144745321,0.126485468990213,0.121157741272955,0.744257274119449,,0.0024291459312628,0.0338024,0.09,1,1832163,1831677,486,0.1,0.083928,1,1831748
169064541,0.0229891550574662,0.0494931024330374,0.655436447166922,,0.00317254331886718,0.0832148,0.05,1,2170737,2170309,428,0.05,0.0779992,1,2170409
86851941,0.0626688302210124,0.056263146879689,0.663093415007657,,0.0038444234585062,0.240545,0.25,1,1001514,1001081,433,0.25,0.242125,1,1001196
65103461,0.225484193226129,0.209858785219449,0.777947932618683,,0.00211421537939157,0.09256,0.99,1,960460,959952,508,0.9,0.9232,2,960066
220414201,0.0862753944347872,0.104448035018144,0.704441041347626,,0.00301051536984179,0.0227444,0.85,1,2860439,2859979,460,0.78,0.791891,2,2859989
201318821,0.0540664269317021,0.0484388690047568,0.704441041347626,,0.00485754910179005,0.93655,0.77,2,2732803,2732343,460,0.77,0.771246,2,2732401
235936921,0.0463123214546364,0.0410618954208952,0.652373660030628,,0.00509151873348684,0.0691959,0.07,1,3080711,3080285,426,0.07,0.0782652,1,3080326
259448761,0.105952491531239,0.129447236893913,0.696784073506891,,0.00238479250448309,0.0928856,0.27,1,3394587,3394132,455,0.23,0.28084,1,3394180
8532401,0.0191463185770586,0.014591129824661,0.656967840735069,,0.489078233927188,0.240518,0.08,1,60447,60018,429,0.05,0.0499905,1,60028
65811101,0.0904693029930222,0.0866298228873652,0.701378254211332,,0.00473509968910158,0.780287,0.73,2,706093,705635,458,0.77,0.756823,2,705685
132062981,0.0944455923583058,0.0874433775198556,0.702909647779479,,0.00327483208301943,0.946226,0.81,2,1621741,1621282,459,0.77,0.764442,2,1621365
7918801,0.00516930886949862,0.00167996459875635,0.655436447166922,,0.453601859024012,0.0061252,0,1,58392,57964,428,0,0.0000000519181,1,57974
239412161,0.0870954472472499,0.0819464299016356,0.767228177641654,,0.00274428870048704,0.929171,0.77,2,3287506,3287005,501,0.76,0.750311,2,3287058
151775221,0.056747616709666,0.0450706073902756,0.698315467075038,,0.00496249058285496,0.0663149,0.07,1,1933532,1933076,456,0.02,0.0237763,1,1933121
245049061,0.0873741059699314,0.109601611856224,0.753445635528331,,0.0036609615568265,0.93815,0.79,2,3379784,3379292,492,0.76,0.755743,2,3379336
219114801,0.0735262839627166,0.058305103383692,0.713629402756508,,0.00313391976061883,0.06422,0.03,1,2842913,2842447,466,0.04,0.0425323,1,2842501
225251501,0.135227391204621,0.17094614967135,0.787136294027565,,0.00306547966427215,0.907081,0.83,2,3066047,3065533,514,0.8,0.796599,2,3065597
219850641,0.0499166867288309,0.0541247060242417,0.698315467075038,,0.00467132837452118,0.267644,0.27,1,2852546,2852090,456,0.28,0.273411,1,2852122
49547801,0.0761691818617815,0.099423931666377,0.744257274119449,,0.00402586929533228,0.921891,0.73,2,656991,656505,486,0.76,0.753347,2,656543
219847721,0.0593924102463002,0.0448577742620898,0.715160796324655,,0.00466623515804887,0.264109,0.25,1,2852523,2852056,467,0.26,0.253822,1,2852100
6124601,0.00386812428558159,0.000306864577827754,0.658499234303216,,0.350890782339272,0.00428547,0.16,1,52401,51971,430,0,6.20124E-10,1,51981
40652841,0.0588974592769659,0.072477129306767,0.713629402756508,,0.00304118077735216,0.937756,0.89,2,619654,619188,466,0.91,0.903885,2,619254
272755161,0.1062866924347,0.0838562525052233,0.82542113323124,,0.00279140095285591,0.0256496,1,1,3734206,3733667,539,0.93,0.938523,2,3733739
4781721,0.00720545109539417,0.0129046223808223,0.64624808575804,,0.273121611154144,0.00000013662,0.16,1,48050,47628,422,0,5.65384E-14,1,47638
163459601,0.107836376147572,0.120786702186151,0.771822358346095,,0.00345426185499188,0.909497,0.75,2,2088393,2087889,504,0.78,0.763831,2,2087944
106074301,0.0455434508565438,0.0801031176506061,0.66156202143951,,0.00406152181063846,0.208395,0.05,1,1277928,1277496,432,0.02,0.0200689,1,1277517
7934581,0.00925454052588777,0.00277200960586852,0.656967840735069,,0.454531371030209,0.0120251,0,1,58421,57992,429,0,8.71041E-13,1,58010
340738641,0.0652652849996303,0.0816369350610654,0.701378254211332,,0.00307248283692157,0.0415591,0.13,1,4513137,4512679,458,0.08,0.0925868,1,4512723
10944161,0.00383555723214167,0.000702453965967983,0.655436447166922,,0.627730441518203,0.0963376,0.14,1,68366,67938,428,0,0.0000324842,1,67948
30713761,0.0853512711197721,0.0912323392843841,0.787136294027565,,0.00306590409897817,0.0679871,0.89,1,415855,415341,514,0.94,0.9472,2,415391
40454601,0.0601637451732328,0.0572788929839559,0.64624808575804,,0.00444170919856117,0.036025,0.05,1,351081,350659,422,0.03,0.0258167,1,350705
23003501,0.112976397416625,0.0631220491573582,0.811638591117917,,0.00409685599991511,0.943143,0.75,2,313257,312727,530,0.78,0.763745,2,312808
213752221,0.0604695115131548,0.0574170571563366,0.647779479326187,,0.00424020882187537,0.0763243,0.01,1,2775311,2774888,423,0.01,0.0205638,1,2774963
94203321,0.110292743309821,0.121048309572879,0.701378254211332,,0.00239020404698492,0.0201939,0.73,1,1300473,1300015,458,0.74,0.753914,2,1300025
56278081,0.0672775042794018,0.0747450436485274,0.647779479326187,,0.00472427660409792,0.040616,0.05,1,565722,565299,423,0.07,0.0581079,1,565353
186447301,0.0592860649786646,0.0565650151998326,0.64624808575804,,0.00425368462379169,0.0637414,0.01,1,2410855,2410433,422,0.02,0.0201201,1,2410443
41524461,0.0888453102874355,0.147551886943042,0.756508422664625,,0.00283808877051876,0.0615179,0.75,1,633865,633371,494,0.78,0.794668,2,633416
6750641,0.00294735624906403,0.000995415219696997,0.655436447166922,,0.386831913245546,0.00733026,0.02,1,54524,54096,428,0,1.72918E-13,1,54124
173977721,0.200820052812463,0.109460609908801,0.817764165390505,,0.00187239370563331,0.918616,0.79,2,2385892,2385358,534,0.8,0.780004,2,2385442
107829221,0.153951740858762,0.109250259833777,0.790199081163859,,0.00221374531795465,0.0320664,0.05,1,1301605,1301089,516,0.06,0.0539275,1,1301192
1426281,0.00388901421159486,0.0022073987889795,0.652373660030628,,0.0810224632068164,0.0705842,0.21,1,36872,36446,426,0,0.000302698,1,36456
188392021,0.126654180733877,0.113156989262569,0.713629402756508,,0.00238479250448309,0.0659797,0.05,1,2435337,2434871,466,0.07,0.0690878,1,2434953
1734321,0.005000123216442,0.00517019555817261,0.649310872894334,,0.0986831913245546,0.0322212,0.16,1,37773,37349,424,0,0.000000096175,1,37359
44076121,0.143425644564164,0.140201340139264,0.770290964777948,,0.00259329605381832,0.0472672,0.67,1,437040,436537,503,0.71,0.755029,2,436626
79286221,0.0891844398485765,0.112691948877483,0.715160796324655,,0.00276646541387689,0.424103,0.19,1,892978,892511,467,0.22,0.219612,1,892557
327946121,0.145219865523471,0.132289445959895,0.777947932618683,,0.00236463185594686,0.446646,0.93,1,4314140,4313632,508,0.95,0.94696,2,4313717
52095501,0.101917626965065,0.0935429976127217,0.701378254211332,,0.00357214859459058,0.924906,0.81,2,690506,690048,458,0.79,0.768144,2,690146
290530701,0.0402659958637188,0.0355427776851559,0.652373660030628,,0.00510902666511041,0.212847,0.09,1,3810005,3809579,426,0.07,0.0782967,1,3809613
289105001,0.078389352582901,0.0407098339546878,0.765696784073507,,0.00364069479961376,0.231254,0.88,1,3802790,3802290,500,0.9,0.904337,2,3802335
13821001,0.00371389521294645,0.00213088527939669,0.655436447166922,,0.791634391944229,0.206051,0.27,1,77953,77525,428,0.07,0.0702045,1,77535
9811361,0.00358419569045755,0.00159341955439837,0.650842266462481,,0.563284275755229,0.00608897,0,1,64522,64097,425,0.04,0.024,1,64116
215752101,0.0820689746685952,0.0765245059611012,0.704441041347626,,0.00292095964687032,0.93444,0.81,2,3023568,3023108,460,0.77,0.771768,2,3023256
8952141,0.00385330039978996,0.00132039012312396,0.653905053598775,,0.513400464756003,0.00187345,0,1,61814,61387,427,0.03,0.0299705,1,61397
106094741,0.0316290919706479,0.0666917927998553,0.66156202143951,,0.00410237365109345,0.28814,0.19,1,1278151,1277719,432,0.23,0.21692,1,1277774
4635501,0.0169395500135538,0.035874974726066,0.647779479326187,,0.264446165762974,0.00000444139,0,1,47572,47149,423,0,9.28443E-20,1,47159
187303181,0.039323105736768,0.0369045549836651,0.705972434915773,,0.0053759960952007,0.904021,0.79,2,2544632,2544171,461,0.79,0.792888,2,2544203
121865661,0.035021524964599,0.0321049905821341,0.650842266462481,,0.00300298165380983,0.232678,0.09,1,1517147,1516722,425,0.11,0.0966143,1,1516759
268546701,0.0669795100535138,0.0758821046358603,0.735068912710567,,0.00248930955084197,0.91119,0.75,2,3458443,3457963,480,0.76,0.76103,2,3457995
78699301,0.0605070451370262,0.0591833947593389,0.721286370597243,,0.00489574822533239,0.0288365,0.31,1,887034,886563,471,0.28,0.295677,1,886610
299057101,0.0495242897519937,0.0284194302457158,0.696784073506891,,0.00439873518457604,0.0709719,0.03,1,3918536,3918081,455,0.04,0.0372156,1,3918124
178502261,0.151171219672168,0.139735590310417,0.702909647779479,,0.00228791528283268,0.921578,0.81,2,2461973,2461514,459,0.81,0.786281,2,2461573
80851341,0.0658112286195778,0.0622873885729894,0.647779479326187,,0.00413314516728033,0.0098032,0.01,1,917269,916846,423,0.03,0.0339243,1,916887
147586441,0.068694682926182,0.0722997683666122,0.715160796324655,,0.00301306197807795,0.0616709,0.87,1,1965097,1964630,467,0.92,0.919168,2,1964640
183582461,0.0586381360574909,0.0545391985413836,0.704441041347626,,0.00412688475536645,0.922997,0.81,2,2595330,2594870,460,0.81,0.795325,2,2594940
66468881,0.0544868793445644,0.0445122751506681,0.693721286370597,,0.00460670819052874,0.0597257,0,1,714757,714304,453,0,0.0057911,1,714346
320541001,0.14604939652378,0.0551830187541458,0.807044410413476,,0.00303322262661418,0.0327484,0.07,1,4212982,4212455,527,0.04,0.03438,1,4212570
