#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),rtt_ratio_real,ack_ewma,send_ack_ewma_norm,rtt_ratio_norm,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
14639421,1749.53,1702.62,1752,1460,2.72049689440994,0.946167532867874,0.910750105644915,0.948051948051948,0.938369,0,2,15309226,15307474,1752
14648181,1745.97,1631.4,1752,1460,2.72049689440994,0.944242240693971,0.872653746783848,0.948051948051948,0.905332,0,2,15319690,15317938,1752
14654021,1777.25,1800.96,1776,1460,2.75776397515528,0.961158852828719,0.963353249851562,0.961038961038961,0.934696,0,2,15326818,15325042,1776
14655481,1730.46,1777.25,1728,1460,2.6832298136646,0.935854240239688,0.950670510893462,0.935064935064935,0.727879,0,2,15328546,15326818,1728
14680301,1482.1,1369.99,1488,1460,2.31055900621118,0.801538070489489,0.732822671666301,0.805194805194805,0.702438,0,2,15354778,15353290,1488
14681761,1487.7,1482.1,1488,1460,2.31055900621118,0.804566619976529,0.792791539848192,0.805194805194805,0.766975,0,2,15356266,15354778,1488
14683221,1601.99,1487.7,1608,1460,2.49689440993789,0.866376070132553,0.795787041246984,0.87012987012987,0.78079,0,2,15357874,15356266,1608
14687601,1679.76,1675.24,1680,1460,2.60869565217391,0.908435051133813,0.896104243448678,0.909090909090909,0.912291,0,2,15362818,15361138,1680
14689061,1771.19,1679.76,1776,1460,2.75776397515528,0.957881529633816,0.898522041006275,0.961038961038961,0.922916,0,2,15364594,15362818,1776
14696361,1136,1288.08,1128,1460,1.75155279503106,0.614362895942285,0.689008114599325,0.61038961038961,0.450043,0,1,15372106,15370978,1128
14697821,1128.4,1136,1128,1460,1.75155279503106,0.610252721638445,0.607658855183555,0.61038961038961,0.450017,0,1,15373234,15372106,1128
14700741,1221.48,1173.62,1224,1460,1.90062111801242,0.660591540612308,0.627782205651869,0.662337662337662,0.483603,0,1,15375634,15374410,1224
14709501,1508.33,1438.56,1512,1460,2.34782608695652,0.815723579961819,0.769501516472583,0.818181818181818,0.740595,0,2,15383842,15382330,1512
14710961,1557.42,1508.33,1560,1460,2.42236024844721,0.84227206109017,0.806822254435749,0.844155844155844,0.782238,0,2,15385402,15383842,1560
14712421,1605.47,1557.42,1608,1460,2.49689440993789,0.868258097313785,0.833081033661947,0.87012987012987,0.798895,0,2,15387010,15385402,1608
14716801,1726.56,1699.19,1728,1460,2.6832298136646,0.933745071846929,0.908915361038155,0.935064935064935,0.936969,0,2,15392050,15390322,1728
14724101,1559.58,1551.54,1560,1460,2.42236024844721,0.843440215892313,0.829935757193215,0.844155844155844,0.782001,0,2,15400618,15399058,1560
14729941,1726.67,1701.36,1728,1460,2.6832298136646,0.933804561211853,0.910076117830187,0.935064935064935,0.938499,0,2,15407266,15405538,1728
14732861,1822.62,1796.33,1824,1460,2.83229813664596,0.985695511797823,0.960876612087918,0.987012987012987,0.94816,0,2,15410890,15409066,1824
14740161,1480.82,1344.34,1488,1460,2.31055900621118,0.800845830606737,0.719102205437905,0.805194805194805,0.708004,0,2,15418282,15416794,1488
14741621,1510.44,1480.82,1512,1460,2.34782608695652,0.816864694143543,0.792106853814183,0.818181818181818,0.745201,0,2,15419794,15418282,1512
14743081,1557.52,1510.44,1560,1460,2.42236024844721,0.84232614233101,0.807950916569937,0.844155844155844,0.772081,0,2,15421354,15419794,1560
14747461,1725.36,1675.13,1728,1460,2.6832298136646,0.933096096956849,0.89604540324263,0.935064935064935,0.909333,0,2,15426346,15424618,1728
14748921,1750.67,1725.36,1752,1460,2.72049689440994,0.94678405901345,0.922913980967868,0.948051948051948,0.933733,0,2,15428098,15426346,1752
14766441,1464.9,1482.05,1464,1460,2.27329192546584,0.792236097065011,0.792764794299989,0.792207792207792,0.758465,0,2,15445666,15444202,1464
14773741,1748.38,1679.65,1752,1460,2.72049689440994,0.945545598598214,0.898463200800227,0.948051948051948,0.929415,0,2,15453922,15452170,1752
14783961,1723.15,1631,1728,1460,2.6832298136646,0.931900901534285,0.87243978239822,0.935064935064935,0.910536,0,2,15465994,15464266,1728
14785421,1750.56,1723.15,1752,1460,2.72049689440994,0.946724569648526,0.921731827737273,0.948051948051948,0.946214,0,2,15467746,15465994,1752
14791261,1519.67,1665.47,1512,1460,2.34782608695652,0.821856392673074,0.890878163329714,0.818181818181818,0.730351,0,2,15474562,15473050,1512
14792721,1466.78,1519.67,1464,1460,2.27329192546584,0.793252824392803,0.812888144768303,0.792207792207792,0.73014,0,2,15476026,15474562,1464
14801481,1748.39,1679.76,1752,1460,2.72049689440994,0.945551006722298,0.898522041006275,0.948051948051948,0.941984,0,2,15485794,15484042,1752
14808781,1580.04,1504.74,1584,1460,2.45962732919255,0.854505237768175,0.804901924074738,0.857142857142857,0.710782,0,2,15494290,15492706,1584
14814621,1625.93,1510.64,1632,1460,2.53416149068323,0.879323119189647,0.808057898762751,0.883116883116883,0.78874,0,2,15500338,15498706,1632
14819001,1680.91,1698.1,1680,1460,2.60869565217391,0.909056985403473,0.908332308087319,0.909090909090909,0.914719,0,2,15505306,15503626,1680
14830681,1439.77,1435.37,1440,1460,2.2360248447205,0.778645481241922,0.7677951504972,0.779220779220779,0.717342,0,2,15518098,15516658,1440
14832141,1531.19,1439.77,1536,1460,2.38509316770186,0.82808655161784,0.770148758739108,0.831168831168831,0.736937,0,2,15519634,15518098,1536
14833601,1535.76,1531.19,1536,1460,2.38509316770186,0.830558064324228,0.81905031907439,0.831168831168831,0.780775,0,2,15521170,15519634,1536
14839441,1704.79,1719.71,1704,1460,2.64596273291925,0.921971585716063,0.919891734020872,0.922077922077922,0.932516,0,2,15527770,15526066,1704
14856961,1487.87,1485.41,1488,1460,2.31055900621118,0.804658558085957,0.794562095139264,0.805194805194805,0.729604,0,2,15545938,15544450,1488
14858421,1533.59,1487.87,1536,1460,2.38509316770186,0.829384501398,0.795877976110876,0.831168831168831,0.789842,0,2,15547474,15545938,1536
14862801,1724.33,1654.55,1728,1460,2.6832298136646,0.932539060176197,0.885036935602069,0.935064935064935,0.92055,0,2,15552490,15550762,1728
14871561,1019.05,1228.97,1008,1460,1.56521739130435,0.551114884779916,0.657389527513145,0.545454545454546,0.402322,0,1,15561898,15560890,1008
14886161,1484.33,1414.67,1488,1460,2.31055900621118,0.802744082160221,0.75672249354095,0.805194805194805,0.709392,0,2,15574618,15573130,1488
14887621,1510.62,1484.33,1512,1460,2.34782608695652,0.816962040377054,0.793984391298068,0.818181818181818,0.757757,0,2,15576130,15574618,1512
14893461,1682.15,1723.07,1680,1460,2.60869565217391,0.909727592789889,0.921689034860148,0.909090909090909,0.905431,0,2,15582754,15581074,1680
14902221,1174.82,1152.36,1176,1460,1.82608695652174,0.635357233636369,0.61640999855574,0.636363636363636,0.437308,0,1,15591946,15590770,1176
14905141,1081.38,1107.54,1080,1460,1.67701863354037,0.584823722195482,0.592435289146122,0.584415584415585,0.428769,0,1,15594130,15593050,1080
14915361,1438.72,1414.5,1440,1460,2.2360248447205,0.778077628213102,0.756631558677058,0.779220779220779,0.710696,0,2,15603322,15601882,1440
14916821,1531.14,1438.72,1536,1460,2.38509316770186,0.82805951099742,0.769587102226834,0.831168831168831,0.758278,0,2,15604858,15603322,1536
14918281,1581.36,1531.14,1584,1460,2.45962732919255,0.855219110147263,0.819023573526187,0.857142857142857,0.789311,0,2,15606442,15604858,1584
14922661,1702.62,1676.33,1704,1460,2.64596273291925,0.920798022789835,0.896687296399514,0.922077922077922,0.917636,0,2,15611434,15609730,1704
14924121,1772.33,1702.62,1776,1460,2.75776397515528,0.958498055779392,0.910750105644915,0.961038961038961,0.949054,0,2,15613210,15611434,1776
14931421,1149.01,1548.17,1128,1460,1.75155279503106,0.621398865375567,0.828133107244299,0.61038961038961,0.466419,0,1,15621298,15620170,1128
14932881,1106.25,1149.01,1104,1460,1.71428571428571,0.598273726792388,0.614618046826106,0.597402597402597,0.408568,0,1,15622402,15621298,1104
14946021,1462.62,1436.45,1464,1460,2.27329192546584,0.791003044773859,0.768372854338395,0.792207792207792,0.730449,0,2,15634090,15632626,1464
14947481,1555.13,1462.62,1560,1460,2.42236024844721,0.841033600674934,0.782371474268108,0.844155844155844,0.754179,0,2,15635650,15634090,1560
14953321,1748.33,1678.56,1752,1460,2.72049689440994,0.945518557977794,0.89788014784939,0.948051948051948,0.940667,0,2,15642298,15640546,1752
14960621,1118.28,1389.66,1104,1460,1.71428571428571,0.604779700065438,0.743344370329559,0.597402597402597,0.435325,0,1,15650194,15649090,1104
14963541,1080.1,1081.91,1080,1460,1.67701863354037,0.58413148231273,0.578725521137007,0.584415584415585,0.416452,0,1,15652354,15651274,1080
14966461,1174.62,1148.4,1176,1460,1.82608695652174,0.635249071154689,0.614291751138023,0.636363636363636,0.492632,0,1,15654682,15653506,1176
14975221,1484.45,1416.95,1488,1460,2.31055900621118,0.802808979649229,0.75794209053903,0.805194805194805,0.722987,0,2,15662938,15661450,1488
14976681,1533.42,1484.45,1536,1460,2.38509316770186,0.829292563288572,0.794048580613757,0.831168831168831,0.775195,0,2,15664474,15662938,1536
14981061,1700.33,1630.61,1704,1460,2.64596273291925,0.919559562374599,0.872231167122233,0.922077922077922,0.900892,0,2,15669418,15667714,1704
14982521,1749.42,1700.33,1752,1460,2.72049689440994,0.94610804350295,0.909525159537195,0.948051948051948,0.930357,0,2,15671170,15669418,1752
14997121,1484.27,1413.48,1488,1460,2.31055900621118,0.802711633415717,0.756085949493707,0.805194805194805,0.709505,0,2,15686482,15684994,1488
14998581,1510.61,1484.27,1512,1460,2.34782608695652,0.81695663225297,0.793952296640224,0.818181818181818,0.733802,0,2,15687994,15686482,1512
15000041,1534.73,1510.61,1536,1460,2.38509316770186,0.830001027543576,0.808041851433829,0.831168831168831,0.791521,0,2,15689530,15687994,1536
15004421,1700.39,1631.76,1704,1460,2.64596273291925,0.919592011119103,0.872846314730913,0.922077922077922,0.901937,0,2,15694498,15692794,1704
15005881,1749.42,1700.39,1752,1460,2.72049689440994,0.94610804350295,0.909557254195039,0.948051948051948,0.942775,0,2,15696250,15694498,1752
15013181,1381.63,1640.51,1368,1460,2.12422360248447,0.747202647817552,0.877526785666526,0.74025974025974,0.701958,0,2,15704698,15703330,1368
15023401,1772.21,1700.28,1776,1460,2.75776397515528,0.958433158290384,0.909498413988991,0.961038961038961,0.935146,0,2,15715906,15714130,1776
15035081,1461.54,1414.88,1464,1460,2.27329192546584,0.790418967372787,0.756834824843405,0.792207792207792,0.708911,0,2,15728626,15727162,1464
15036541,1509.48,1461.54,1512,1460,2.34782608695652,0.816345514231479,0.781793770426912,0.818181818181818,0.733564,0,2,15730138,15728626,1512
15038001,1534.67,1509.48,1536,1460,2.38509316770186,0.829968578799072,0.80743740204443,0.831168831168831,0.779426,0,2,15731674,15730138,1536
15042381,1724.27,1653.42,1728,1460,2.6832298136646,0.932506611431693,0.88443248621267,0.935064935064935,0.931883,0,2,15736666,15734938,1728
15051141,1401.39,1579.81,1392,1460,2.16149068322981,0.757889101007534,0.845057690147475,0.753246753246753,0.70412,0,2,15746458,15745066,1392
15061361,1725.36,1675.13,1728,1460,2.6832298136646,0.933096096956849,0.89604540324263,0.935064935064935,0.909467,0,2,15757498,15755770,1728
15062821,1750.67,1725.36,1752,1460,2.72049689440994,0.94678405901345,0.922913980967868,0.948051948051948,0.945787,0,2,15759250,15757498,1752
15075961,1484.39,1415.7,1488,1460,2.31055900621118,0.802776530904725,0.757273451833942,0.805194805194805,0.710412,0,2,15772666,15771178,1488
15077421,1510.62,1484.39,1512,1460,2.34782608695652,0.816962040377054,0.794016485955913,0.818181818181818,0.746165,0,2,15774178,15772666,1512
15078881,1557.53,1510.62,1560,1460,2.42236024844721,0.842331550455094,0.80804720054347,0.844155844155844,0.772466,0,2,15775738,15774178,1560
15083261,1682.04,1720.73,1680,1460,2.60869565217391,0.909668103424965,0.920437343204224,0.909090909090909,0.927598,0,2,15780730,15779050,1680
15090561,1333.86,1597.14,1320,1460,2.04968944099379,0.721368039068288,0.854327697154809,0.714285714285714,0.494059,0,1,15789106,15787786,1320
15092021,1092.69,1333.86,1080,1460,1.67701863354037,0.590940310534485,0.713496338534451,0.584415584415585,0.467623,0,1,15790186,15789106,1080
15100781,1462.62,1436.39,1464,1460,2.27329192546584,0.791003044773859,0.768340759680551,0.792207792207792,0.729885,0,2,15798274,15796810,1464
15102241,1555.13,1462.62,1560,1460,2.42236024844721,0.841033600674934,0.782371474268108,0.844155844155844,0.753954,0,2,15799834,15798274,1560
15103701,1559.76,1555.13,1560,1460,2.42236024844721,0.843537562125825,0.831856087554227,0.844155844155844,0.799582,0,2,15801394,15799834,1560
15108081,1724.33,1654.62,1728,1460,2.6832298136646,0.932539060176197,0.885074379369554,0.935064935064935,0.921173,0,2,15806410,15804682,1728
15118301,1677.48,1629.56,1680,1460,2.60869565217391,0.907201998842662,0.871669510609959,0.909090909090909,0.909882,0,2,15818122,15816442,1680
15119761,1771.07,1677.48,1776,1460,2.75776397515528,0.957816632144808,0.897302444008195,0.961038961038961,0.921953,0,2,15819898,15818122,1776
15131441,1437.55,1391.01,1440,1460,2.2360248447205,0.777444877695274,0.744066500131053,0.779220779220779,0.71441,0,2,15832642,15831202,1440
15132901,1531.08,1437.55,1536,1460,2.38509316770186,0.828027062252916,0.768961256398872,0.831168831168831,0.747764,0,2,15834178,15832642,1536
15134361,1558.55,1531.08,1560,1460,2.42236024844721,0.842883179111662,0.818991478868342,0.844155844155844,0.785106,0,2,15835738,15834178,1560
15138741,1726.55,1699.08,1728,1460,2.6832298136646,0.933739663722844,0.908856520832107,0.935064935064935,0.924087,0,2,15840778,15839050,1728
15147501,1464.96,1483.14,1464,1460,2.27329192546584,0.792268545809515,0.793347847250825,0.792207792207792,0.720508,0,2,15850978,15849514,1464
15150421,1487.94,1486.85,1488,1460,2.31055900621118,0.804696414954545,0.795332366927525,0.805194805194805,0.723681,0,2,15853954,15852466,1488
15151881,1510.8,1487.94,1512,1460,2.34782608695652,0.817059386610566,0.795915419878361,0.818181818181818,0.763472,0,2,15855466,15853954,1512
15157721,1725.47,1677.47,1728,1460,2.6832298136646,0.933155586321773,0.897297094898554,0.935064935064935,0.911337,0,2,15862090,15860362,1728
15166481,1174.25,1141.08,1176,1460,1.82608695652174,0.635048970563581,0.61037620288103,0.636363636363636,0.286631,0,1,15871594,15870418,1176
15169401,952.556,811.113,960,1460,1.49068322981366,0.515154104495774,0.433873236799735,0.519480519480519,0.236661,0,1,15873346,15872386,960
15176701,1102.67,1077.41,1104,1460,1.71428571428571,0.596337618370316,0.576318421798692,0.597402597402597,0.430363,0,1,15878410,15877306,1104
15178161,1195.13,1102.67,1200,1460,1.86335403726708,0.646341133650971,0.589830272751101,0.649350649350649,0.454145,0,1,15879610,15878410,1200
15188381,1487.82,1484.33,1488,1460,2.31055900621118,0.804631517465537,0.793984391298068,0.805194805194805,0.764795,0,2,15889210,15887722,1488
15189841,1601.99,1487.82,1608,1460,2.49689440993789,0.866376070132553,0.795851230562673,0.87012987012987,0.779918,0,2,15890818,15889210,1608
15194221,1701.42,1652.44,1704,1460,2.64596273291925,0.920149047899755,0.883908273467881,0.922077922077922,0.927115,0,2,15895762,15894058,1704
15195681,1795.07,1701.42,1800,1460,2.79503105590062,0.970796129946406,0.910108212488031,0.974025974025974,0.940846,0,2,15897562,15895762,1800
15211741,805.749,1066.98,792,1460,1.22981366459627,0.43575905725581,0.570739300443441,0.428571428571429,0.260589,0,1,15915298,15914506,792
15220501,1102.57,1075.3,1104,1460,1.71428571428571,0.596283537129476,0.575189759664504,0.597402597402597,0.441805,0,1,15921322,15920218,1104
15221961,1217.93,1102.57,1224,1460,1.90062111801242,0.658671656562488,0.589776781654694,0.662337662337662,0.458722,0,1,15922546,15921322,1224
15230721,1507.24,1416.84,1512,1460,2.34782608695652,0.815134094436663,0.757883250332982,0.818181818181818,0.727157,0,2,15930730,15929218,1512
15232181,1534.56,1507.24,1536,1460,2.38509316770186,0.829909089434148,0.806239201484913,0.831168831168831,0.764863,0,2,15932266,15930730,1536
15238021,1726.61,1700.27,1728,1460,2.6832298136646,0.933772112467349,0.909493064879351,0.935064935064935,0.901293,0,2,15938914,15937186,1728
15242401,1800.96,1819.2,1800,1460,2.79503105590062,0.973981515031881,0.9731100258362,0.974025974025974,0.915683,0,2,15944266,15942466,1800
15243861,1708.85,1800.96,1704,1460,2.64596273291925,0.924167284094166,0.963353249851562,0.922077922077922,0.732273,0,2,15945970,15944266,1704
15252621,1461.53,1414.57,1464,1460,2.27329192546584,0.790413559248703,0.756669002444543,0.792207792207792,0.705633,0,2,15954322,15952858,1464
15254081,1509.48,1461.53,1512,1460,2.34782608695652,0.816345514231479,0.781788421317272,0.818181818181818,0.732253,0,2,15955834,15954322,1512
15255541,1534.67,1509.48,1536,1460,2.38509316770186,0.829968578799072,0.80743740204443,0.831168831168831,0.778901,0,2,15957370,15955834,1536
15259921,1701.47,1653.42,1704,1460,2.64596273291925,0.920176088520175,0.88443248621267,0.922077922077922,0.90305,0,2,15962338,15960634,1704
15261381,1749.47,1701.47,1752,1460,2.72049689440994,0.94613508412337,0.910134958036235,0.948051948051948,0.94322,0,2,15964090,15962338,1752
15278901,1382.82,1664.33,1368,1460,2.12422360248447,0.747846214583547,0.890268364830674,0.74025974025974,0.728566,0,2,15984898,15983530,1368
15311021,1725.53,1678.68,1728,1460,2.6832298136646,0.933188035066277,0.897944337165079,0.935064935064935,0.924666,0,2,16019626,16017898,1728
15312481,1773.48,1725.53,1776,1460,2.75776397515528,0.959119990049052,0.92300491583176,0.961038961038961,0.939866,0,2,16021402,16019626,1776
15321241,1462.68,1437.7,1464,1460,2.27329192546584,0.791035493518363,0.769041493043483,0.792207792207792,0.711352,0,2,16030642,16029178,1464
15322701,1509.53,1462.68,1512,1460,2.34782608695652,0.816372554851899,0.782403568925952,0.818181818181818,0.746541,0,2,16032154,16030642,1512
15324161,1557.48,1509.53,1560,1460,2.42236024844721,0.842304509834674,0.807464147592633,0.844155844155844,0.784616,0,2,16033714,16032154,1560
