#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),,Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
13623581,316.623,357.518,914,1460,,0.851151,0,2,1962649,1961735,914
13625041,383.045,427.078,848,1460,,0.835036,0,2,1963497,1962649,848
13627961,418.164,479.693,664,2920,,0.826532,0,2,1964161,1963497,664
13630881,452.894,502.732,696,4866,,0.824879,0,2,1964857,1964161,696
13632341,422.782,439.89,908,5304,,0.817391,0,2,1965069,1964161,908
13635261,434.934,471.904,732,5705,,0.832652,0,2,1965589,1964857,732
13636721,426.567,439.416,888,6078,,0.849387,0,2,1965957,1965069,888
13639641,430.746,449.489,828,6428,,0.864448,0,2,1966417,1965589,828
13641101,410.903,393.303,1100,6428,,0.875003,0,2,1966689,1965589,1100
13642561,392.54,390.14,996,6759,,0.882503,0,2,1966953,1965957,996
13645481,387.848,398.873,891,6759,,0.894253,0,2,1967308,1966417,891
13646941,394.367,383.013,1059,7074,,0.897828,0,2,1967748,1966689,1059
13648401,370.571,368.137,999,7074,,0.890045,0,2,1967952,1966953,999
13651321,352.75,366.495,872,7375,,0.88504,0,2,1968180,1967308,872
13654241,373.156,375.683,948,7375,,0.889536,0,2,1968696,1967748,948
13655701,353.011,354.222,956,7664,,0.881583,0,2,1968908,1967952,956
13658621,315.385,338.445,780,7664,,0.872424,0,2,1968960,1968180,780
13661541,343.462,360.639,804,7942,,0.866182,0,2,1969500,1968696,804
13664461,321.529,342.059,760,7942,,0.858564,0,2,1969668,1968908,760
13665921,307.838,305.802,920,8210,,0.851707,0,2,1969880,1968960,920
13668841,313.358,335.077,732,8210,,0.849537,0,2,1970232,1969500,732
13671761,293.688,314.192,720,8469,,0.837583,0,2,1970388,1969668,720
13673221,307.477,301.418,912,8469,,0.843825,0,2,1970792,1969880,912
13676141,292.043,307.741,744,8720,,0.855442,0,2,1970976,1970232,744
13679061,267.537,288.773,684,8720,,0.865898,0,2,1971072,1970388,684
13680521,321.22,303.177,977,8964,,0.872308,0,2,1971769,1970792,977
13683441,284.568,288.279,821,8964,,0.876077,0,2,1971797,1970976,821
13686361,260.997,264.245,821,9201,,0.87647,0,2,1971893,1971072,821
13687821,254.872,231.214,1033,9201,,0.876823,0,2,1972105,1971072,1033
13690741,283.763,289.437,822,9201,,0.88914,0,2,1972591,1971769,822
13693661,257.293,256.758,866,7300,,0.900226,0,2,1972663,1971797,866
13696581,250.631,236.663,974,7300,,0.910204,0,2,1972867,1971893,974
13699501,306.302,294.33,972,7592,,0.905183,0,2,1973563,1972591,972
13699501,292.014,257.539,1164,7592,,0.914665,0,2,1973755,1972591,1164
13699501,272.013,225.346,1296,7592,,0.923199,0,2,1973887,1972591,1296
13699501,299.511,197.178,1788,7592,,0.930879,0,2,1974379,1972591,1788
13699501,263.572,172.531,1800,5840,,0.937791,0,2,1974391,1972591,1800
13699501,257.626,150.964,2016,5475,,0.922012,0,2,1974607,1972591,2016
13699501,240.422,132.094,2136,4380,,0.899811,0,2,1974727,1972591,2136
13709721,267.37,339.082,804,1460,,0.89483,0,2,1975183,1974379,804
13712641,262.448,325.197,804,3650,,0.884347,0,2,1975411,1974607,804
13712641,243.142,284.547,912,3650,,0.870912,0,2,1975519,1974607,912
13712641,263.75,248.979,1320,3650,,0.848821,0,2,1975927,1974607,1320
13712641,232.281,217.857,1332,3650,,0.828939,0,2,1975939,1974607,1332
13715561,227.246,291.124,720,3650,,0.805045,0,2,1976131,1975411,720
13718481,273.84,344.734,600,3650,,0.80554,0,2,1976731,1976131,600
13721401,331.11,376.642,732,4234,,0.793986,0,2,1977463,1976731,732
13724321,372.221,421.062,660,4737,,0.811588,0,2,1978123,1977463,660
13725781,352.194,368.429,872,5186,,0.829429,0,2,1978335,1977463,872
13728701,385.169,404.876,828,5597,,0.846486,0,2,1978951,1978123,828
13730161,389.023,380.766,1032,5977,,0.860837,0,2,1979367,1978335,1032
13733081,396.395,410.17,864,6333,,0.874754,0,2,1979815,1978951,864
13734541,382.346,358.899,1148,6333,,0.886278,0,2,1980099,1978951,1148
13736001,370.553,366.037,1020,6669,,0.88465,0,2,1980387,1979367,1020
13738921,366.734,376.282,912,6669,,0.896185,0,2,1980727,1979815,912
13740381,371.392,364.747,1032,6988,,0.906567,0,2,1981131,1980099,1032
13741841,353.468,355.153,972,6988,,0.90691,0,2,1981359,1980387,972
13744761,347.284,353.259,936,7293,,0.898219,0,2,1981663,1980727,936
13746221,364.874,359.602,1020,7293,,0.899397,0,2,1982151,1981131,1020
13747681,347.765,343.152,1020,7585,,0.898457,0,2,1982379,1981359,1020
13750601,307.794,338.258,744,7585,,0.897612,0,2,1982407,1981663,744
13753521,336.82,356.975,796,7866,,0.884851,0,2,1982947,1982151,796
13756441,323.217,340.854,796,7866,,0.893366,0,2,1983175,1982379,796
13757901,309.315,301.747,980,8136,,0.904029,0,2,1983387,1982407,980
13760821,304.151,331.528,708,8136,,0.913626,0,2,1983655,1982947,708
13763741,309.632,318.587,828,8397,,0.922264,0,2,1984003,1983175,828
13765201,322.928,305.264,1032,8397,,0.930037,0,2,1984419,1983387,1032
13768121,304.062,300.606,936,8650,,0.936033,0,2,1984591,1983655,936
13771041,299.054,306.53,852,8650,,0.94243,0,2,1984855,1984003,852
13773961,332.172,320.214,1000,8896,,0.948187,0,2,1985419,1984419,1000
13775421,317.151,301.687,1040,8896,,0.946368,0,2,1985631,1984591,1040
13776881,236.258,152.322,1884,4380,,0.945142,0,2,1986739,1984855,1884
13776881,245.726,133.282,2196,1460,,0.935628,0,2,1987051,1984855,2196
13788561,225.51,296.621,840,1460,,0.921065,0,2,1987135,1986295,840
13788561,266.321,259.544,1392,1460,,0.915958,0,2,1987687,1986295,1392
13790021,277.531,332.101,908,1460,,0.917363,0,2,1988043,1987135,908
13792941,343.84,404.088,808,2920,,0.925626,0,2,1988851,1988043,808
13795861,419.36,454.577,948,3650,,0.933064,0,2,1989799,1988851,948
13798781,494.44,516.255,1020,4234,,0.928757,0,2,1990819,1989799,1020
13801701,534.635,579.223,816,4737,,0.935882,0,2,1991635,1990819,816
13803161,494.306,506.82,1028,5186,,0.942293,0,2,1991847,1990819,1028
13806081,523.017,545.468,936,5597,,0.941064,0,2,1992571,1991635,936
13807541,499.14,503.784,1056,5977,,0.945958,0,2,1992903,1991847,1056
13841121,345.623,350.884,912,8397,,0.94089,0,2,1997755,1996843,912
13844041,339.92,339.524,952,8397,,0.919801,0,2,1998055,1997103,952
13845501,332.93,318.583,1064,8650,,0.906821,0,2,1998339,1997275,1064
13848421,306.814,338.76,708,8650,,0.899139,0,2,1998463,1997755,708
13851341,302.962,333.915,684,8896,,0.886225,0,2,1998739,1998055,684
13854261,322.092,327.676,856,8896,,0.892603,0,2,1999195,1998339,856
13857181,284.83,302.216,756,9135,,0.898342,0,2,1999219,1998463,756
13860101,277.726,298.939,708,9135,,0.903508,0,2,1999447,1998739,708
13863021,313.511,318.572,816,9368,,0.913157,0,2,2000011,1999195,816
13865941,277.322,281.75,816,9368,,0.921842,0,2,2000035,1999219,816
13868861,271.157,275.032,816,9595,,0.929657,0,2,2000263,1999447,816
13871781,312.262,311.153,852,9595,,0.936692,0,2,2000863,2000011,852
13874701,280.729,275.259,888,9817,,0.941023,0,2,2000923,2000035,888
13877621,275.638,269.351,900,9817,,0.94192,0,2,2001163,2000263,900
13880541,311.683,310.682,864,10034,,0.947728,0,2,2001727,2000863,864
13887841,273.934,182.083,1764,1460,,0.940318,0,2,2003491,2001727,1764
13887841,257.693,159.322,1908,1460,,0.913286,0,2,2003635,2001727,1908
13890761,240.481,287.907,840,1460,,0.884958,0,2,2003755,2002915,840
13890761,231.421,251.919,1008,3650,,0.869462,0,2,2003923,2002915,1008
13892221,259.493,325.429,624,3650,,0.849516,0,2,2004379,2003755,624
13900981,228.557,284.75,636,4234,,0.831564,0,2,2004391,2003755,636
13903901,279.487,327.156,648,4234,,0.809408,0,2,2005027,2004379,648
13906821,321.051,367.262,612,4737,,0.793467,0,2,2005639,2005027,612
13908281,307.42,321.354,824,5186,,0.77912,0,2,2005851,2005027,824
13911201,321.992,357.685,636,5597,,0.780208,0,2,2006275,2005639,636
13912661,332.243,339.474,828,5977,,0.791187,0,2,2006679,2005851,828
13915581,330.213,350.04,720,6333,,0.807069,0,2,2006995,2006275,720
13917041,315.436,306.285,932,6333,,0.821362,0,2,2007207,2006275,932
13918501,331.507,318.499,972,6669,,0.838226,0,2,2007651,2006679,972
13921421,310.068,318.187,816,6669,,0.854403,0,2,2007811,2006995,816
13922881,321.81,304.914,1008,6988,,0.868963,0,2,2008215,2007207,1008
13925801,334.584,322.299,988,6988,,0.882066,0,2,2008639,2007651,988
13927261,319.261,302.012,1040,7293,,0.88186,0,2,2008851,2007811,1040
13928721,322.853,314.76,984,7293,,0.883674,0,2,2009199,2008215,984
13931641,315.996,328.415,828,7585,,0.895306,0,2,2009467,2008639,828
13933101,326.997,313.863,1020,7585,,0.905776,0,2,2009871,2008851,1020
13936021,303.122,318.131,808,7866,,0.901198,0,2,2010007,2009199,808
13938941,323.732,311.864,1008,7866,,0.874078,0,2,2010475,2009467,1008
13941861,317.765,323.381,880,8136,,0.863671,0,2,2010751,2009871,880
13943321,304.545,299.959,956,8136,,0.836303,0,2,2010963,2010007,956
13946241,283.477,320.964,624,8397,,0.813673,0,2,2011099,2010475,624
13949161,293.042,315.343,708,8397,,0.795306,0,2,2011459,2010751,708
13952081,286.412,302.425,736,8650,,0.782775,0,2,2011699,2010963,736
13953541,277.11,281.622,812,8650,,0.775498,0,2,2011911,2011099,812
13956461,263.972,291.419,624,8896,,0.770948,0,2,2012083,2011459,624
13959381,263.975,284.992,648,8896,,0.762853,0,2,2012347,2011699,648
13962301,260.978,275.868,676,9135,,0.763568,0,2,2012587,2011911,676
13965221,250.856,262.884,684,9135,,0.768211,0,2,2012767,2012083,684
13968141,249.499,263.024,660,9368,,0.77839,0,2,2013007,2012347,660
13971061,254.312,260.146,708,9368,,0.789551,0,2,2013295,2012587,708
13973981,248.023,250.128,732,9595,,0.809596,0,2,2013499,2012767,732
13976901,251.52,248.862,768,9595,,0.828636,0,2,2013775,2013007,768
13979821,257.58,253.754,780,9817,,0.845773,0,2,2014075,2013295,780
13982741,258.382,247.535,840,9817,,0.856195,0,2,2014339,2013499,840
13985661,260.585,251.093,840,10034,,0.870576,0,2,2014615,2013775,840
13988581,274.511,257.206,912,10034,,0.883518,0,2,2014987,2014075,912
13991501,262.698,258.056,828,10246,,0.895166,0,2,2015167,2014339,828
13994421,270.36,260.299,876,10246,,0.90565,0,2,2015491,2014615,876
13995881,302.565,274.261,1032,10454,,0.898085,0,2,2016019,2014987,1032
13995881,282.745,239.979,1176,10454,,0.908276,0,2,2016163,2014987,1176
13995881,265.402,209.981,1320,10454,,0.916449,0,2,2016307,2014987,1320
13995881,242.726,183.734,1404,8760,,0.924804,0,2,2016391,2014987,1404
13995881,264.886,160.767,1824,1460,,0.927323,0,2,2016811,2014987,1824
13995881,233.275,140.671,1836,1460,,0.927591,0,2,2016823,2014987,1836
13995881,228.116,123.087,2028,1460,,0.921832,0,2,2017015,2014987,2028
13998801,214.601,272.701,828,1460,,0.909649,0,2,2017135,2016307,828
13998801,222.276,238.614,1104,3650,,0.905684,0,2,2017411,2016307,1104
14009021,249.991,312.287,720,3650,,0.912116,0,2,2017855,2017135,720
14010481,245.243,273.251,932,3650,,0.913904,0,2,2018067,2017135,932
14013401,314.087,329.095,1008,4234,,0.922514,0,2,2018863,2017855,1008
14014861,396.326,413.958,972,4737,,0.930262,0,2,2019835,2018863,972
14014861,451.786,362.213,1812,1460,,0.937236,0,2,2020675,2018863,1812
14014861,398.312,316.936,1836,1460,,0.943512,0,2,2020699,2018863,1836
14020701,389.023,447.444,799,1460,,0.948161,0,2,2021023,2020224,799
14022161,474.895,491.389,1076,1460,,0.929345,0,2,2022099,2021023,1076
14025081,510.533,564.465,760,2920,,0.909411,0,2,2022859,2022099,760
14028001,532.217,588.907,684,3650,,0.887469,0,2,2023543,2022859,684
14030921,548.19,600.794,660,4234,,0.879723,0,2,2024203,2023543,660
14033841,571.166,608.194,732,4737,,0.86475,0,2,2024935,2024203,732
14035301,526.27,532.17,944,5186,,0.861275,0,2,2025147,2024203,944
14038221,519.486,557.149,684,5597,,0.874148,0,2,2025619,2024935,684
14039681,512.551,514.005,936,5977,,0.886733,0,2,2026083,2025147,936
14042601,495.482,508.755,840,6333,,0.89806,0,2,2026459,2025619,840
14044061,464.547,445.16,1088,6333,,0.908254,0,2,2026707,2025619,1088
14045521,454.478,447.515,1008,6669,,0.917428,0,2,2027091,2026083,1008
14048441,432.668,438.576,912,6669,,0.925686,0,2,2027371,2026459,912
14049901,427.585,414.754,1056,6988,,0.933117,0,2,2027763,2026707,1056
14051361,422.137,410.91,1056,6988,,0.920805,0,2,2028147,2027091,1056
14054281,393.87,394.546,972,7293,,0.907725,0,2,2028343,2027371,972
14055741,401.136,394.228,1032,7293,,0.916952,0,2,2028795,2027763,1032
14057201,392.994,392.949,984,7585,,0.925257,0,2,2029131,2028147,984
14060121,345.87,368.331,804,7585,,0.932731,0,2,2029147,2028343,804
14063041,377.636,378.789,952,7866,,0.925458,0,2,2029747,2028795,952
14065961,364.932,373.441,892,7866,,0.913912,0,2,2030023,2029131,892
14067421,347.315,328.761,1100,8136,,0.905521,0,2,2030247,2029147,1100
14070341,340.401,362.665,792,8136,,0.881969,0,2,2030539,2029747,792
14073261,324.851,351.832,732,8397,,0.868772,0,2,2030755,2030023,732
14076181,336.744,335.853,928,8397,,0.860895,0,2,2031175,2030247,928
14077641,321.151,330.372,848,8650,,0.859805,0,2,2031387,2030539,848
14080561,289.007,316.075,696,8650,,0.860825,0,2,2031451,2030755,696
14083481,308.381,329.066,720,8896,,0.874742,0,2,2031895,2031175,720
14086401,308.834,314.433,820,8896,,0.887268,0,2,2032207,2031387,820
14089321,273.23,283.128,780,9135,,0.898541,0,2,2032231,2031451,780
14092241,305.076,303.237,864,9135,,0.908687,0,2,2032759,2031895,864
14095161,305.941,304.333,864,9368,,0.917818,0,2,2033071,2032207,864
14098081,279.699,269.291,936,9368,,0.926037,0,2,2033167,2032231,936
14101001,312.236,301.63,948,9595,,0.933433,0,2,2033707,2032759,948
14102461,312.207,302.926,948,9595,,0.93209,0,2,2034019,2033071,948
14102461,295.681,265.06,1128,9595,,0.915881,0,2,2034199,2033071,1128
14102461,294.721,231.928,1416,9595,,0.924293,0,2,2034487,2033071,1416
14102461,269.881,202.937,1512,7300,,0.931863,0,2,2034583,2033071,1512
14102461,269.146,177.57,1776,5840,,0.938677,0,2,2034847,2033071,1776
14102461,237.002,155.373,1788,4380,,0.944809,0,2,2034859,2033071,1788
14102461,219.377,135.952,1884,1460,,0.949328,0,2,2034955,2033071,1884
14114141,239.955,295.958,852,1460,,0.919396,0,2,2035339,2034487,852
14114141,254.961,258.963,1212,1460,,0.906456,0,2,2035699,2034487,1212
14115601,285.591,333.093,860,1460,,0.88681,0,2,2036199,2035339,860
14118521,334.392,398.956,676,2920,,0.887129,0,2,2036875,2036199,676
14121441,390.093,433.587,780,3650,,0.887416,0,2,2037655,2036875,780
14124361,438.831,476.888,780,4234,,0.898675,0,2,2038435,2037655,780
14125821,503.977,514.777,960,4737,,0.892807,0,2,2039395,2038435,960
14125821,541.48,450.43,1764,1460,,0.903527,0,2,2040199,2038435,1764
14125821,475.295,394.126,1776,1460,,0.913174,0,2,2040211,2038435,1776
14131661,448.883,489.361,884,1460,,0.899857,0,2,2040475,2039591,884
14133121,510.773,538.69,944,1460,,0.886871,0,2,2041419,2040475,944
14136041,535.926,589.354,712,2920,,0.875184,0,2,2042131,2041419,712
14138961,557.435,604.685,708,3650,,0.860665,0,2,2042839,2042131,708
14141881,573.256,617.599,684,4234,,0.851599,0,2,2043523,2042839,684
14144801,590.099,625.899,708,4737,,0.866439,0,2,2044231,2043523,708
14146261,542.837,547.662,920,5186,,0.878795,0,2,2044443,2043523,920
14149181,562.482,567.704,912,5597,,0.890916,0,2,2045143,2044231,912
14150641,536.672,523.241,1056,5977,,0.901824,0,2,2045499,2044443,1056
14152101,545.088,545.336,960,6333,,0.888642,0,2,2046103,2045143,960
14152101,500.952,477.169,1152,6333,,0.886777,0,2,2046295,2045143,1152
14152101,507.333,417.523,1704,6333,,0.8981,0,2,2046847,2045143,1704
14152101,445.416,365.333,1716,4380,,0.90829,0,2,2046859,2045143,1716
14152101,418.239,319.666,1944,1460,,0.910461,0,2,2047087,2045143,1944
14160861,434.959,492.708,792,1460,,0.888415,0,2,2047639,2046847,792
14160861,395.589,431.119,912,1460,,0.870573,0,2,2047759,2046847,912
14162321,437.141,476.229,848,1460,,0.832516,0,2,2048487,2047639,848
14165241,450.498,522.701,544,2920,,0.810264,0,2,2049031,2048487,544
14168161,470.686,525.363,612,3650,,0.806238,0,2,2049643,2049031,612
14171081,500.35,536.193,708,4234,,0.818614,0,2,2050351,2049643,708
14174001,538.306,557.669,804,4737,,0.836753,0,2,2051155,2050351,804
14175461,497.518,487.96,1016,5186,,0.848077,0,2,2051367,2050351,1016
14178381,519.828,527.465,888,5597,,0.86327,0,2,2052043,2051155,888
14179841,496.35,488.032,1008,5977,,0.876943,0,2,2052375,2051367,1008
14181301,517.306,511.528,996,6333,,0.865248,0,2,2053039,2052043,996
14181301,472.143,447.587,1152,6333,,0.862724,0,2,2053195,2052043,1152
14181301,485.125,391.639,1728,6333,,0.867451,0,2,2053771,2052043,1728
14181301,425.984,342.684,1740,4380,,0.871706,0,2,2053783,2052043,1740
14181301,395.236,299.848,1920,1460,,0.877535,0,2,2053963,2052043,1920
14190061,419.332,478.367,780,1460,,0.872782,0,2,2054551,2053771,780
14190061,368.415,418.571,792,1460,,0.868504,0,2,2054563,2053771,792
14191521,437.363,463.75,932,1460,,0.850653,0,2,2055483,2054551,932
14194441,465.693,522.281,664,2920,,0.865588,0,2,2056147,2055483,664
14197361,524.481,539.996,936,3650,,0.871029,0,2,2057083,2056147,936
14200281,560.921,589.497,816,4234,,0.883926,0,2,2057899,2057083,816
14201741,604.806,617.809,912,4737,,0.895534,0,2,2058811,2057899,912
14201741,631.205,540.583,1728,1460,,0.89998,0,2,2059627,2057899,1728
14201741,567.305,473.01,1848,1460,,0.893982,0,2,2059747,2057899,1848
14207581,521.892,573.759,773,1460,,0.895584,0,2,2059951,2059178,773
14209041,582.155,598.664,1004,1460,,0.889026,0,2,2060955,2059951,1004
14211961,602.886,649.331,748,2920,,0.885123,0,2,2061703,2060955,748
14214881,622.025,661.665,756,3650,,0.885611,0,2,2062459,2061703,756
14217801,641.772,673.457,780,4234,,0.89705,0,2,2063239,2062459,780
14219261,674.05,686.775,900,4737,,0.907345,0,2,2064139,2063239,900
14219261,699.294,600.928,1776,1460,,0.90861,0,2,2065015,2063239,1776
14219261,632.882,525.812,1944,1460,,0.885749,0,2,2065183,2063239,1944
14225101,577.772,614.335,902,1460,,0.883174,0,2,2065375,2064473,902
14226561,625.051,650.293,956,1460,,0.867857,0,2,2066331,2065375,956
14229481,632.919,688.507,688,2920,,0.872071,0,2,2067019,2066331,688
14232401,652.804,688.443,792,3650,,0.855864,0,2,2067811,2067019,792
14235321,655.204,701.388,672,4234,,0.870278,0,2,2068483,2067811,672
14238241,684.303,697.714,888,4737,,0.88325,0,2,2069371,2068483,888
14239701,629.765,610.5,1136,5186,,0.894925,0,2,2069619,2068483,1136
14242621,634.045,645.188,912,5597,,0.905432,0,2,2070283,2069371,912
14244081,600.789,595.539,1032,5977,,0.914889,0,2,2070651,2069619,1032
14247001,592.19,604.097,900,6333,,0.9234,0,2,2071183,2070283,900
14248461,555.167,528.585,1196,6333,,0.93106,0,2,2071479,2070283,1196
14249921,511.271,508.512,1032,6669,,0.937954,0,2,2071683,2070651,1032
14251381,517.862,511.448,1064,6669,,0.909159,0,2,2072247,2071183,1064
14251381,453.629,447.517,1068,6669,,0.885243,0,2,2072251,2071183,1068
14251381,419.426,391.577,1248,6669,,0.871719,0,2,2072431,2071183,1248
14251381,425.497,342.63,1716,6669,,0.873547,0,2,2072899,2071183,1716
14251381,373.81,299.801,1728,4380,,0.875192,0,2,2072911,2071183,1728
14251381,355.584,262.326,1956,2920,,0.862673,0,2,2073139,2071183,1956
14260141,377.136,444.035,768,2920,,0.865406,0,2,2073667,2072899,768
14261601,374.494,418.531,884,2920,,0.869865,0,2,2074023,2073139,884
14263061,404.182,432.215,968,3650,,0.865879,0,2,2074635,2073667,968
14264521,400.159,422.688,984,4234,,0.866291,0,2,2075007,2074023,984
14265981,420.64,446.352,936,4737,,0.879662,0,2,2075571,2074635,936
14268901,394.06,437.058,772,5186,,0.891695,0,2,2075779,2075007,772
14271821,440.802,452.926,976,5597,,0.899526,0,2,2076547,2075571,976
14273281,422.702,422.31,1064,5977,,0.909573,0,2,2076843,2075779,1064
14276201,440.864,465.521,864,6333,,0.916616,0,2,2077411,2076547,864
14277661,413.756,407.331,1088,6333,,0.911954,0,2,2077635,2076547,1088
14279121,387.537,393.415,996,6669,,0.908759,0,2,2077839,2076843,996
14282041,389.095,415.238,828,6669,,0.917883,0,2,2078239,2077411,828
14283501,389.458,391.333,996,6988,,0.926095,0,2,2078631,2077635,996
14284961,366.275,367.916,996,6988,,0.928485,0,2,2078835,2077839,996
14287881,367.491,371.927,972,7293,,0.924637,0,2,2079211,2078239,972
14289341,378.055,374.436,1032,7293,,0.931173,0,2,2079663,2078631,1032
14290801,357.798,353.132,1044,7585,,0.938056,0,2,2079879,2078835,1044
14293721,328.573,355.99,792,7585,,0.93925,0,2,2080003,2079211,792
14296641,350.501,367.991,844,7866,,0.945325,0,2,2080507,2079663,844
14299561,344.189,348.992,928,7866,,0.949793,0,2,2080807,2079879,928
14318541,309.386,324.256,840,8896,,0.94663,0,2,2083171,2082331,840
